antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,Nj,IS,DOC,BIV
famrel,"Medu, G2, G1",0.7620253164556962,0.2683544303797468,0.210126582278481,0.2757475083056478,1.0275496771767068,0.0056337125460663,1.0102078736499829,0.1126634196359914,27,7.445182724252491,0.007393077925900993,3.726287901089196
G2,"Medu, famrel, G1",0.6303797468354431,0.2126582278481012,0.210126582278481,0.3333333333333333,1.5674603174603174,0.0760711424451209,1.181012658227848,0.9794520547945208,30,10.0,0.12067510548523211,5.060337552742616
G1,"Medu, famrel, G2",0.4126582278481012,0.3113924050632911,0.210126582278481,0.5092024539877301,1.6352436530500276,0.0816279442397052,1.4030379746835444,0.6614042376402163,23,11.711656441717794,0.19781004892443904,5.954733245321116
"Medu, famrel, G1",G3,0.2126582278481012,0.529113924050633,0.2075949367088607,0.9761904761904762,1.844953292321713,0.0950745072904983,19.777215189873395,0.5816798682456278,3,2.9285714285714284,0.4470765521398432,1.6878239903556358
"Medu, famrel, G3",G1,0.2582278481012658,0.4126582278481012,0.2075949367088607,0.803921568627451,1.9481534945266448,0.1010350905303637,2.995443037974684,0.656122533921585,3,2.4117647058823524,0.3912633407793498,1.4015140233308512
"Medu, G1, G3",famrel,0.2658227848101265,0.7620253164556962,0.2075949367088607,0.7809523809523811,1.0248378421135895,0.0050312449927896,1.0864061640066052,0.0330109335576116,3,2.3428571428571425,0.01892706449668491,1.1808921036769138
"G1, famrel, G3",Hidden,0.3113924050632911,0.5822784810126582,0.2075949367088607,0.6666666666666666,1.144927536231884,0.0262778400897292,1.2531645569620251,0.1838235294117647,3,1.9999999999999996,0.08438818565400841,1.042194092827004
"Medu, famrel","G1, G3",0.4481012658227848,0.4050632911392405,0.2075949367088607,0.4632768361581921,1.1437146892655368,0.0260855632110238,1.108461025982678,0.2276795703736853,10,4.6327683615819195,0.058213545018951596,2.3454909533004358
"Medu, G1","famrel, G3",0.2708860759493671,0.4,0.2075949367088607,0.7663551401869159,1.9158878504672896,0.0992405063291139,2.568,0.6556571815718156,7,5.36448598130841,0.36635514018691584,2.865420560747663
"Medu, G3","G1, famrel",0.3367088607594937,0.3189873417721519,0.2075949367088607,0.6165413533834586,1.9328082110037,0.1001890722640602,1.7759741871432118,0.7276112455781047,9,5.548872180451126,0.29755401161130673,2.9232130960312164
"G1, famrel","Medu, G3",0.3189873417721519,0.3367088607594937,0.2075949367088607,0.6507936507936508,1.9328082110037,0.1001890722640602,1.8994246260069043,0.7086771239459606,7,4.5555555555555545,0.3140847900341571,2.434820172794856
"famrel, G3","Medu, G1",0.4,0.2708860759493671,0.2075949367088607,0.5189873417721519,1.9158878504672896,0.0992405063291139,1.5157894736842106,0.7967479674796747,11,5.7088607594936684,0.2481012658227848,2.978481012658227
"G1, G3","Medu, famrel",0.4050632911392405,0.4481012658227848,0.2075949367088607,0.5125,1.1437146892655363,0.0260855632110238,1.1320999675430057,0.2112091333679293,11,5.637499999999998,0.06439873417721514,2.8509493670886066
Medu,"G1, famrel, G3",0.5822784810126582,0.3113924050632911,0.2075949367088607,0.3565217391304348,1.144927536231884,0.0262778400897292,1.070133424563804,0.3030303030303031,27,9.626086956521737,0.0451293340671437,4.83560814529444
famrel,"Medu, G1, G3",0.7620253164556962,0.2658227848101265,0.2075949367088607,0.2724252491694352,1.0248378421135895,0.0050312449927896,1.009074619964164,0.1018422418266741,27,7.35548172757475,0.006602464359308724,3.681042095967029
G1,"Medu, famrel, G3",0.4126582278481012,0.2582278481012658,0.2075949367088607,0.5030674846625767,1.948153494526645,0.1010350905303637,1.4927019846851068,0.8286375105130362,23,11.570552147239264,0.24483963656131086,5.907695891900287
G3,"Medu, famrel, G1",0.529113924050633,0.2126582278481012,0.2075949367088607,0.3923444976076554,1.844953292321713,0.0950745072904983,1.2957041762184789,0.9725937581956464,30,11.770334928229662,0.17968626975955418,5.975010598994608
"Medu, famrel, G2",G3,0.3113924050632911,0.529113924050633,0.2582278481012658,0.8292682926829268,1.5672773952619907,0.0934657907386636,2.758047016274864,0.5256271626297577,4,3.317073170731708,0.30015436863229383,1.808613769682001
"Medu, famrel, G3",G2,0.2582278481012658,0.6303797468354431,0.2582278481012658,1.0,1.5863453815261044,0.0954462425893286,inf,0.4982935153583618,3,3.0,0.36962025316455693,1.6848101265822786
"Medu, G2, G3",famrel,0.3367088607594937,0.7620253164556962,0.2582278481012658,0.7669172932330827,1.006419703744411,0.0016471719275756,1.020988158432013,0.009616823828768,4,3.0676691729323307,0.004891976777386509,1.5362805748548585
"famrel, G2, G3",Hidden,0.3924050632911392,0.5822784810126582,0.2582278481012658,0.6580645161290323,1.13015427769986,0.0297388239064252,1.2216384045856223,0.1895424836601308,5,3.2903225806451615,0.07578603511637405,1.6830543078807678
"Medu, famrel","G2, G3",0.4481012658227848,0.5215189873417722,0.2582278481012658,0.576271186440678,1.1049860128352806,0.0245345297228008,1.1292151898734175,0.1721532649757149,10,5.762711864406779,0.05475219909890583,2.9087320317528427
"Medu, G2","famrel, G3",0.3974683544303797,0.4,0.2582278481012658,0.6496815286624203,1.6242038216560508,0.0992405063291139,1.7127272727272724,0.637831603229527,11,7.146496815286625,0.24968152866242033,3.6980891719745226
"Medu, G3","famrel, G2",0.3367088607594937,0.4860759493670886,0.2582278481012658,0.7669172932330827,1.5777725563909777,0.094561768947284,2.204899959167007,0.5520880107768298,9,6.902255639097744,0.2808413438659941,3.591548491481869
"famrel, G2","Medu, G3",0.4860759493670886,0.3367088607594937,0.2582278481012658,0.53125,1.5777725563909777,0.094561768947284,1.4150210970464134,0.7125470878006372,12,6.374999999999999,0.1945411392405063,3.2847705696202527
"famrel, G3","Medu, G2",0.4,0.3974683544303797,0.2582278481012658,0.6455696202531644,1.6242038216560506,0.0992405063291139,1.6999999999999995,0.6405228758169934,11,7.10126582278481,0.24810126582278474,3.674683544303797
"G2, G3","Medu, famrel",0.5215189873417722,0.4481012658227848,0.2582278481012658,0.4951456310679611,1.1049860128352804,0.0245345297228008,1.0931840311587149,0.1985683162153749,12,5.941747572815533,0.0470443652451763,2.9943959690303545
Medu,"famrel, G2, G3",0.5822784810126582,0.3924050632911392,0.2582278481012658,0.4434782608695652,1.13015427769986,0.0297388239064252,1.0917721518987342,0.2756981580510994,27,11.97391304347826,0.05107319757842599,6.012493120528343
famrel,"Medu, G2, G3",0.7620253164556962,0.3367088607594937,0.2582278481012658,0.3388704318936877,1.0064197037444107,0.0016471719275756,1.0032695121175497,0.0268043387567789,27,9.149501661129568,0.002161571134194018,4.575831616131881
G2,"Medu, famrel, G3",0.6303797468354431,0.2582278481012658,0.2582278481012658,0.4096385542168674,1.5863453815261044,0.0954462425893286,1.256471196073366,1.0,30,12.289156626506022,0.1514107061156016,6.220283666310812
G3,"Medu, famrel, G2",0.529113924050633,0.3113924050632911,0.2582278481012658,0.4880382775119616,1.5672773952619907,0.0934657907386636,1.3450372648763749,0.7686590765338392,30,14.64114832535885,0.17664587244867053,7.40889709890376
"Medu, G2, G1",G3,0.2683544303797468,0.529113924050633,0.2658227848101265,0.9905660377358492,1.8721224158165568,0.1238327191155263,49.913924050632914,0.6367111550502552,3,2.9716981132075464,0.4614521136852162,1.7165751134463814
"Medu, G2, G3",G1,0.3367088607594937,0.4126582278481012,0.2658227848101265,0.7894736842105262,1.913141750080723,0.1268771030283608,2.789873417721518,0.719592875318066,4,3.157894736842104,0.376815456362425,1.7673550966022644
"Medu, G1, G3",G2,0.2658227848101265,0.6303797468354431,0.2658227848101265,1.0,1.5863453815261044,0.0982534850184265,inf,0.5034482758620689,3,3.0,0.36962025316455693,1.6848101265822786
"G1, G2, G3",Hidden,0.4050632911392405,0.5822784810126582,0.2658227848101265,0.6562499999999999,1.1270380434782608,0.0299631469315814,1.2151898734177211,0.1894630192502531,5,3.281249999999999,0.07397151898734167,1.6776107594936704
"Medu, G2","G1, G3",0.3974683544303797,0.4050632911392405,0.2658227848101265,0.6687898089171974,1.6510748407643312,0.1048229450408588,1.796251217137293,0.6544617847138856,11,7.356687898089171,0.2637265177779569,3.810207207933564
"Medu, G1","G2, G3",0.2708860759493671,0.5215189873417722,0.2658227848101265,0.9813084112149532,1.881635060339352,0.1245505527960262,25.59873417721504,0.6426256613756614,7,6.869158878504671,0.459789423873181,3.664474151188926
"Medu, G3","G1, G2",0.3367088607594937,0.410126582278481,0.2658227848101265,0.7894736842105262,1.9249512670565296,0.1277295305239544,2.801898734177214,0.7244274809160303,9,7.1052631578947345,0.37934710193204524,3.74230512991339
"G1, G2","Medu, G3",0.410126582278481,0.3367088607594937,0.2658227848101265,0.648148148148148,1.9249512670565296,0.1277295305239544,1.8851432378414383,0.8145922746781113,11,7.129629629629628,0.31143928738865434,3.720534458509141
"G2, G3","Medu, G1",0.5215189873417722,0.2708860759493671,0.2658227848101265,0.5097087378640777,1.881635060339352,0.1245505527960262,1.487103647073568,0.9792391030486268,12,6.11650485436893,0.23882266191471058,3.1776637581418203
"G1, G3","Medu, G2",0.4050632911392405,0.3974683544303797,0.2658227848101265,0.6562499999999999,1.651074840764331,0.1048229450408588,1.7528193325661674,0.6628166160081053,11,7.218749999999998,0.2587816455696202,3.738765822784809
Medu,"G1, G2, G3",0.5822784810126582,0.4050632911392405,0.2658227848101265,0.4565217391304347,1.1270380434782608,0.0299631469315814,1.0946835443037977,0.2698412698412696,27,12.326086956521735,0.0514584479911942,6.188772702256465
G2,"Medu, G1, G3",0.6303797468354431,0.2658227848101265,0.2658227848101265,0.4216867469879517,1.5863453815261042,0.0982534850184265,1.2695147679324894,1.0,30,12.65060240963855,0.15586396217782522,6.403233185908188
G1,"Medu, G2, G3",0.4126582278481012,0.3367088607594937,0.2658227848101265,0.6441717791411042,1.913141750080723,0.1268771030283608,1.864076822348319,0.8126436781609194,23,14.815950920245397,0.30746291838161055,7.561706919313504
G3,"Medu, G2, G1",0.529113924050633,0.2683544303797468,0.2658227848101265,0.5023923444976076,1.8721224158165568,0.1238327191155263,1.470326192794547,0.9892985151049668,30,15.071770334928223,0.2340379141178608,7.652904124523042
"famrel, G2, Fedu",G3,0.2835443037974683,0.529113924050633,0.2278481012658227,0.8035714285714285,1.518711551606288,0.0778208620413395,2.3972382048331404,0.4767177071063995,1,0.8035714285714284,0.27445750452079554,0.539014466546112
"famrel, G3, Fedu",G2,0.2278481012658227,0.6303797468354431,0.2278481012658227,1.0,1.5863453815261044,0.084217272872937,inf,0.4786885245901638,1,1.0,0.36962025316455693,0.6848101265822785
"famrel, G2, G3",Fedu,0.3924050632911392,0.4962025316455696,0.2278481012658227,0.5806451612903226,1.1701777485187626,0.0331357154302195,1.2013631937682572,0.239351851851852,5,2.903225806451612,0.08444262964475302,1.4938342180481825
"Fedu, G2, G3",famrel,0.2886075949367088,0.7620253164556962,0.2278481012658227,0.7894736842105263,1.0360202832663057,0.0079218074026598,1.1303797468354433,0.0488730723606169,3,2.3684210526315788,0.027448367754830172,1.1979347101932045
"famrel, Fedu","G2, G3",0.3873417721518987,0.5215189873417722,0.2278481012658227,0.5882352941176471,1.1279268989149058,0.0258420124979971,1.1620253164556962,0.1851239669421487,6,3.5294117647058814,0.06671630677587492,1.7980640357408781
"famrel, G2","Fedu, G3",0.4860759493670886,0.2886075949367088,0.2278481012658227,0.46875,1.6241776315789476,0.0875628905624098,1.3390915860014891,0.747783251231527,12,5.624999999999998,0.1801424050632912,2.902571202531645
"famrel, G3","Fedu, G2",0.4,0.3493670886075949,0.2278481012658227,0.5696202531645569,1.6304347826086956,0.0881012658227848,1.511764705882353,0.6444444444444445,11,6.2658227848101244,0.22025316455696198,3.2430379746835434
"Fedu, G2","famrel, G3",0.3493670886075949,0.4,0.2278481012658227,0.6521739130434783,1.6304347826086956,0.0881012658227848,1.725,0.5942931258106355,8,5.217391304347824,0.25217391304347825,2.7347826086956513
"Fedu, G3","famrel, G2",0.2886075949367088,0.4860759493670886,0.2278481012658227,0.7894736842105263,1.6241776315789471,0.0875628905624098,2.4411392405063297,0.5402135231316726,7,5.526315789473683,0.30339773484343774,2.9148567621585606
"G2, G3","famrel, Fedu",0.5215189873417722,0.3873417721518987,0.2278481012658227,0.4368932038834951,1.1279268989149056,0.0258420124979971,1.0879965080750764,0.237037037037037,12,5.242718446601939,0.04955143173159643,2.646134939166768
famrel,"Fedu, G2, G3",0.7620253164556962,0.2886075949367088,0.2278481012658227,0.2990033222591362,1.0360202832663057,0.0079218074026598,1.0148299238106664,0.1460992907801422,27,8.073089700996675,0.010395727322427384,4.041742714159551
Fedu,"famrel, G2, G3",0.4962025316455696,0.3924050632911392,0.2278481012658227,0.4591836734693877,1.1701777485187623,0.0331357154302195,1.1234774301409125,0.2886655499720828,20,9.183673469387752,0.06677861017824849,4.6252260397830005
G2,"famrel, G3, Fedu",0.6303797468354431,0.2278481012658227,0.2278481012658227,0.3614457831325301,1.5863453815261044,0.084217272872937,1.209219011225221,1.0,30,10.843373493975898,0.13359768186670742,5.488485587921303
G3,"famrel, G2, Fedu",0.529113924050633,0.2835443037974683,0.2278481012658227,0.4306220095693779,1.5187115516062883,0.0778208620413395,1.258312945431337,0.7253285543608123,30,12.918660287081334,0.1470777057719096,6.532868996426622
"G1, Fedu, G2",G3,0.2177215189873417,0.529113924050633,0.2151898734177215,0.988372093023256,1.8679759652831869,0.0999903861560647,40.49620253164588,0.5939843898724538,1,0.988372093023256,0.45925816897262306,0.7238151309979395
"G1, Fedu, G3",G2,0.2151898734177215,0.6303797468354431,0.2151898734177215,1.0,1.5863453815261044,0.0795385354911072,inf,0.4709677419354839,1,1.0,0.36962025316455693,0.6848101265822785
"G1, G2, G3",Fedu,0.4050632911392405,0.4962025316455696,0.2151898734177215,0.53125,1.0706313775510206,0.0141964428777439,1.0747679324894517,0.1108886107634544,5,2.65625,0.0350474683544304,1.3456487341772152
"Fedu, G2, G3",G1,0.2886075949367088,0.4126582278481012,0.2151898734177215,0.7456140350877194,1.8068560972984613,0.0960935747476366,2.308860759493672,0.6277161398367177,3,2.236842105263158,0.3329558072396182,1.2848989562513882
"G1, Fedu","G2, G3",0.220253164556962,0.5215189873417722,0.2151898734177215,0.9770114942528736,1.8733958263586652,0.1003236660791539,20.813924050632934,0.5978991596638656,3,2.9310344827586206,0.45549250691110144,1.693263494834861
"G1, G2","Fedu, G3",0.410126582278481,0.2886075949367088,0.2151898734177215,0.5246913580246914,1.8180095299978345,0.0968242268867168,1.4966957093539373,0.7627871749558193,11,5.771604938271604,0.23608376308798257,3.0038443506797936
"G1, G3","Fedu, G2",0.4050632911392405,0.3493670886075949,0.2151898734177215,0.53125,1.5206068840579712,0.0736740906905944,1.3880168776371309,0.5754693366708385,11,5.843749999999999,0.1818829113924051,3.012816455696202
"Fedu, G2","G1, G3",0.3493670886075949,0.4050632911392405,0.2151898734177215,0.6159420289855073,1.5206068840579712,0.0736740906905944,1.5490804872223554,0.5262073701075761,8,4.927536231884058,0.21087873784626682,2.5692074848651623
"Fedu, G3","G1, G2",0.2886075949367088,0.410126582278481,0.2151898734177215,0.7456140350877194,1.8180095299978345,0.0968242268867168,2.3188127455259724,0.632489009838811,7,5.219298245614036,0.3354874528092384,2.7773928492116373
"G2, G3","G1, Fedu",0.5215189873417722,0.220253164556962,0.2151898734177215,0.412621359223301,1.8733958263586652,0.1003236660791539,1.3275028768699657,0.974354186118892,12,4.95145631067961,0.192368194666339,2.5719122526729747
G1,"Fedu, G2, G3",0.4126582278481012,0.2886075949367088,0.2151898734177215,0.5214723926380369,1.8068560972984613,0.0960935747476366,1.4866277182732883,0.7602941176470589,23,11.993865030674849,0.23286479770132812,6.113364914188089
Fedu,"G1, G2, G3",0.4962025316455696,0.4050632911392405,0.2151898734177215,0.4336734693877551,1.0706313775510206,0.0141964428777439,1.0505188733036834,0.1309488619568431,20,8.673469387755102,0.028610178248514584,4.351039783001808
G2,"G1, Fedu, G3",0.6303797468354431,0.2151898734177215,0.2151898734177215,0.3413654618473896,1.5863453815261044,0.0795385354911072,1.191571472676752,1.0000000000000002,30,10.240963855421686,0.12617558842966808,5.183569721925677
G3,"G1, Fedu, G2",0.529113924050633,0.2177215189873417,0.2151898734177215,0.4066985645933014,1.8679759652831869,0.0999903861560647,1.3185177623519804,0.9867805186590766,30,12.200956937799042,0.18897704560595968,6.1949669917025005
"health, famrel, G2",G3,0.2708860759493671,0.529113924050633,0.2253164556962025,0.8317757009345794,1.5720162768859274,0.0819868610799551,2.7991561181434594,0.4990636704119849,1,0.8317757009345793,0.30266177688394647,0.5672187389092629
"health, famrel, G3",G2,0.230379746835443,0.6303797468354431,0.2253164556962025,0.978021978021978,1.55148064786619,0.0800897292100625,16.817721518987316,0.4618568894145476,1,0.9780219780219781,0.3476422311865349,0.6628321046042565
"health, G2, G3",famrel,0.2810126582278481,0.7620253164556962,0.2253164556962025,0.8018018018018018,1.0521983777797732,0.0111776958820702,1.200690448791715,0.0689982592182309,2,1.6036036036036034,0.03977648534610567,0.8216900444748545
"famrel, G2, G3",health,0.3924050632911392,0.5367088607594936,0.2253164556962025,0.5741935483870968,1.069841752891053,0.0147091812209582,1.0880322209436135,0.1074438202247193,5,2.8709677419354835,0.03748468762760315,1.4542262147815435
"health, G2","famrel, G3",0.3291139240506329,0.4,0.2253164556962025,0.6846153846153847,1.7115384615384617,0.0936708860759493,1.9024390243902445,0.6196735213059148,6,4.107692307692307,0.2846153846153847,2.196153846153846
"health, G3","famrel, G2",0.2860759493670886,0.4860759493670886,0.2253164556962025,0.7876106194690266,1.6203447640117994,0.0862618170165037,2.419725738396625,0.5362578691529205,5,3.9380530973451324,0.30153467010193796,2.1197938837235353
"famrel, G2","health, G3",0.4860759493670886,0.2860759493670886,0.2253164556962025,0.4635416666666667,1.6203447640117994,0.0862618170165037,1.3308098807914468,0.7449493551779486,12,5.5625,0.1774657172995781,2.869982858649789
"famrel, G3","health, G2",0.4,0.3291139240506329,0.2253164556962025,0.5632911392405063,1.7115384615384617,0.0936708860759493,1.5362318840579712,0.6928838951310862,11,6.196202531645569,0.23417721518987344,3.2151898734177213
health,"famrel, G2, G3",0.5367088607594936,0.3924050632911392,0.2253164556962025,0.419811320754717,1.069841752891053,0.0147091812209582,1.0472368014819389,0.1409099281635663,18,7.5566037735849045,0.027406257463577777,3.792005015524241
famrel,"health, G2, G3",0.7620253164556962,0.2810126582278481,0.2253164556962025,0.2956810631229236,1.0521983777797732,0.0111776958820702,1.0208263673274425,0.2084628257231656,27,7.983388704318937,0.014668404895075482,3.999028554607006
G2,"health, famrel, G3",0.6303797468354431,0.230379746835443,0.2253164556962025,0.357429718875502,1.55148064786619,0.0800897292100625,1.1977215189873418,0.9616746190549484,30,10.722891566265059,0.12704997204005902,5.424970769152559
G3,"health, famrel, G2",0.529113924050633,0.2708860759493671,0.2253164556962025,0.4258373205741627,1.5720162768859276,0.0819868610799551,1.269873417721519,0.7727437477346863,30,12.77511961722488,0.1549512446247956,6.4650354309248375
"G1, famrel, G2",G3,0.3164556962025316,0.529113924050633,0.3113924050632911,0.984,1.8597129186602868,0.1439512898573946,29.43037974683521,0.6763023185787412,3,2.952,0.45488607594936703,1.7034430379746834
"G1, famrel, G3",G2,0.3113924050632911,0.6303797468354431,0.3113924050632911,1.0,1.5863453815261044,0.1150969395930139,inf,0.5367647058823529,3,3.0,0.36962025316455693,1.6848101265822786
"G1, G2, G3",famrel,0.4050632911392405,0.7620253164556962,0.3113924050632911,0.76875,1.008824750830565,0.0027239224483255,1.0290797126240168,0.0147033385227469,5,3.843749999999999,0.006724683544303889,1.9252373417721516
"famrel, G2, G3",G1,0.3924050632911392,0.4126582278481012,0.3113924050632911,0.7935483870967742,1.92301603008114,0.1494632270469476,2.84493670886076,0.7899728997289973,5,3.96774193548387,0.38089015924867303,2.1743160473662715
"G1, famrel","G2, G3",0.3189873417721519,0.5215189873417722,0.3113924050632911,0.9761904761904764,1.8718215441516413,0.1450344496074347,20.09620253164564,0.6839241998367939,7,6.833333333333333,0.45467148884870423,3.6440024110910185
"G1, G2","famrel, G3",0.410126582278481,0.4,0.3113924050632911,0.7592592592592592,1.898148148148148,0.1473417721518987,2.4923076923076914,0.8021563906626189,11,8.351851851851851,0.35925925925925917,4.355555555555555
"G1, G3","famrel, G2",0.4050632911392405,0.4860759493670886,0.3113924050632911,0.76875,1.5815429687500002,0.1145008812690274,2.222374273007185,0.6180591593149974,11,8.456249999999999,0.28267405063291146,4.369462025316455
"famrel, G2","G1, G3",0.4860759493670886,0.4050632911392405,0.3113924050632911,0.640625,1.58154296875,0.1145008812690274,1.6554760594386353,0.715487204133125,12,7.687499999999999,0.2355617088607595,3.961530854430379
"famrel, G3","G1, G2",0.4,0.410126582278481,0.3113924050632911,0.7784810126582278,1.898148148148148,0.1473417721518987,2.6628571428571424,0.7886178861788616,11,8.563291139240503,0.3683544303797468,4.465822784810125
"G2, G3","G1, famrel",0.5215189873417722,0.3189873417721519,0.3113924050632911,0.5970873786407767,1.8718215441516413,0.1450344496074347,1.6902241878908038,0.9734159246354368,12,7.165048543689319,0.2781000368686248,3.721574290278972
G1,"famrel, G2, G3",0.4126582278481012,0.3924050632911392,0.3113924050632911,0.754601226993865,1.92301603008114,0.1494632270469476,2.4759493670886075,0.8172133445472386,23,17.355828220858896,0.3621961637027258,8.859012192280812
famrel,"G1, G2, G3",0.7620253164556962,0.4050632911392405,0.3113924050632911,0.4086378737541528,1.0088247508305648,0.0027239224483255,1.0060446593656664,0.0367583463068673,27,11.033222591362126,0.0035745826149122806,5.5183985869885195
G2,"G1, famrel, G3",0.6303797468354431,0.3113924050632911,0.3113924050632911,0.4939759036144578,1.5863453815261044,0.1150969395930139,1.360819770946353,1.0,30,14.819277108433731,0.18258349855116673,7.500930303492449
G3,"G1, famrel, G2",0.529113924050633,0.3164556962025316,0.3113924050632911,0.5885167464114832,1.8597129186602868,0.1439512898573946,1.6611716220194288,0.9817291721304308,30,17.65550239234449,0.2720610502089516,8.963781721276721
"G1, health, G2",G3,0.220253164556962,0.529113924050633,0.2177215189873417,0.9885057471264368,1.8682285651432653,0.1011825028040377,40.96708860759459,0.5960057384475987,1,0.9885057471264366,0.45939182307580384,0.7239487851011202
"G1, health, G3",G2,0.2177215189873417,0.6303797468354431,0.2177215189873417,1.0,1.5863453815261044,0.0804742829674731,inf,0.4724919093851133,1,1.0,0.36962025316455693,0.6848101265822785
"G1, G2, G3",health,0.4050632911392405,0.5367088607594936,0.2177215189873417,0.5375,1.0014740566037736,0.0003204614645088,1.0017105713308243,0.0024740227610094,5,2.687499999999999,0.0007911392405063333,1.3441455696202527
"health, G2, G3",G1,0.2810126582278481,0.4126582278481012,0.2177215189873417,0.7747747747747747,1.8775216934726136,0.1017593334401538,2.60779746835443,0.6500573206681952,2,1.549549549549549,0.36211654692667355,0.9558330482381113
"G1, health","G2, G3",0.2227848101265822,0.5215189873417722,0.2177215189873417,0.9772727272727272,1.8738967343336277,0.1015350104149975,21.053164556962045,0.6000303007347928,3,2.931818181818182,0.455753739930955,1.6937859608745685
"G1, G2","health, G3",0.410126582278481,0.2860759493670886,0.2177215189873417,0.5308641975308641,1.8556757347317812,0.1003941676013459,1.5217854763491003,0.7817147419902183,11,5.8395061728395055,0.24478824816377553,3.0421472105016405
"G1, G3","health, G2",0.4050632911392405,0.3291139240506329,0.2177215189873417,0.5375,1.633173076923077,0.0844095497516423,1.450564488539172,0.6516575952498762,11,5.912499999999999,0.2083860759493671,3.0604430379746828
"health, G2","G1, G3",0.3291139240506329,0.4050632911392405,0.2177215189873417,0.6615384615384615,1.633173076923077,0.0844095497516423,1.7577675489067894,0.5778850372970601,6,3.9692307692307685,0.256475170399221,2.1128529698149947
"health, G3","G1, G2",0.2860759493670886,0.410126582278481,0.2177215189873417,0.7610619469026548,1.8556757347317816,0.1003941676013459,2.468729488982653,0.6458848754741875,5,3.805309734513273,0.35093536462417385,2.0781225495687234
"G2, G3","G1, health",0.5215189873417722,0.2227848101265822,0.2177215189873417,0.4174757281553398,1.8738967343336277,0.1015350104149975,1.3342194092827009,0.9746523932570444,12,5.009708737864076,0.1946909180287576,2.602199827946417
G1,"health, G2, G3",0.4126582278481012,0.2810126582278481,0.2177215189873417,0.5276073619631902,1.877521693472614,0.1017593334401538,1.52201216505014,0.7957598235765837,23,12.134969325153373,0.24659470373534215,6.190782014444357
health,"G1, G2, G3",0.5367088607594936,0.4050632911392405,0.2177215189873417,0.4056603773584906,1.0014740566037736,0.0003204614645088,1.001004621257786,0.0031770237641378,18,7.301886792452828,0.000597086219250087,3.6512419393360394
G2,"G1, health, G3",0.6303797468354431,0.2177215189873417,0.2177215189873417,0.3453815261044176,1.5863453815261044,0.0804742829674731,1.1950143667003184,1.0000000000000002,30,10.361445783132528,0.12766000711707587,5.2445528951248015
G3,"G1, health, G2",0.529113924050633,0.220253164556962,0.2177215189873417,0.4114832535885167,1.8682285651432653,0.1011825028040377,1.324935679736544,0.9869342335583896,30,12.344497607655498,0.19123008903155467,6.267863848343526
"Medu, G2, G1, G3",famrel,0.2658227848101265,0.7620253164556962,0.2075949367088607,0.7809523809523811,1.0248378421135895,0.0050312449927896,1.0864061640066052,0.0330109335576116,1,0.780952380952381,0.01892706449668491,0.39993972272453293
"Medu, famrel, G2, G3",G1,0.2582278481012658,0.4126582278481012,0.2075949367088607,0.803921568627451,1.9481534945266448,0.1010350905303637,2.995443037974684,0.656122533921585,1,0.8039215686274508,0.3912633407793498,0.5975924547034003
"Medu, famrel, G2, G1",G3,0.210126582278481,0.529113924050633,0.2075949367088607,0.9879518072289156,1.867181645241252,0.0964140362121454,39.08354430379734,0.5879846779237022,1,0.9879518072289155,0.45883788317828267,0.7233948452035991
"Medu, famrel, G1, G3",G2,0.2075949367088607,0.6303797468354431,0.2075949367088607,1.0,1.5863453815261044,0.0767312930620092,inf,0.4664536741214057,1,1.0,0.36962025316455693,0.6848101265822785
"Medu, G2, G3","G1, famrel",0.3367088607594937,0.3189873417721519,0.2075949367088607,0.6165413533834586,1.9328082110037,0.1001890722640602,1.7759741871432118,0.7276112455781047,4,2.4661654135338336,0.29755401161130673,1.3818597125725702
"Medu, G2, G1","famrel, G3",0.2683544303797468,0.4,0.2075949367088607,0.7735849056603774,1.9339622641509435,0.100253164556962,2.6500000000000004,0.6600557009030298,3,2.3207547169811313,0.3735849056603774,1.3471698113207544
"Medu, famrel, G2","G1, G3",0.3113924050632911,0.4050632911392405,0.2075949367088607,0.6666666666666666,1.6458333333333333,0.0814613042781605,1.7848101265822784,0.5698529411764707,4,2.6666666666666665,0.26160337552742613,1.4641350210970463
"Medu, G1, G3","famrel, G2",0.2658227848101265,0.4860759493670886,0.2075949367088607,0.7809523809523811,1.6066468253968258,0.0783848742188751,2.3461750137589448,0.5142977291841885,3,2.3428571428571425,0.2948764315852925,1.3188667872212174
"Medu, famrel, G3","G1, G2",0.2582278481012658,0.410126582278481,0.2075949367088607,0.803921568627451,1.960179133381748,0.1016888319179618,3.008354430379748,0.6603679347373679,3,2.4117647058823524,0.39379498634897003,1.4027798461156613
"Medu, famrel, G1","G2, G3",0.2126582278481012,0.5215189873417722,0.2075949367088607,0.9761904761904762,1.8718215441516413,0.0966896330716231,20.09620253164555,0.5915614461610854,3,2.9285714285714284,0.454671488848704,1.6916214587100662
"G1, G2, G3","Medu, famrel",0.4050632911392405,0.4481012658227848,0.2075949367088607,0.5125,1.1437146892655363,0.0260855632110238,1.1320999675430057,0.2112091333679293,5,2.5624999999999996,0.06439873417721514,1.3134493670886074
"famrel, G2, G3","Medu, G1",0.3924050632911392,0.2708860759493671,0.2075949367088607,0.5290322580645161,1.9529695507989149,0.101297868931261,1.5481186058609329,0.8030995934959348,5,2.64516129032258,0.25814618211514906,1.4516537362188646
